order_id,district,food_category,weather,peak_time,distance_km,order_amount,num_items,rider_exp_months,app_version,delivery_time
ORD01303,제주시내,분식,맑음,N,5.5,18600,4,8.0,v3.2.1,29
ORD01304,제주시내,카페디저트,비,N,5.0,11300,2,12.0,v3.2.1,25
ORD01305,애월읍,치킨,흐림,Y,8.0,54600,5,15.0,v3.2.1,51
ORD01306,애월읍,카페디저트,비,Y,9.4,14200,3,5.0,v3.2.1,57
ORD01307,조천읍,중식,,N,4.5,29500,4,30.0,v3.2.1,24
ORD01308,제주시내,한식,흐림,N,4.0,29800,4,13.0,v3.2.1,33
ORD01309,한림읍,한식,흐림,N,3.2,16900,2,21.0,v3.2.1,17
ORD01310,애월읍,카페디저트,흐림,Y,3.3,15000,4,24.0,v3.2.1,18
ORD01311,한림읍,중식,흐림,N,3.4,24100,3,89.0,v3.2.1,21
ORD01312,제주시내,치킨,비,N,3.1,18600,1,31.0,v3.2.1,189
ORD01313,애월읍,중식,맑음,Y,2.9,19600,2,20.0,v3.2.1,31
ORD01314,제주시내,한식,맑음,Y,1.6,7500,1,13.0,v3.2.1,14
ORD01315,애월읍,치킨,비,N,2.6,30200,2,21.0,v3.2.1,28
ORD01316,조천읍,치킨,비,Y,0.9,58800,6,20.0,v3.2.1,36
ORD01317,제주시내,분식,흐림,N,2.7,14000,2,4.0,v3.2.1,16
ORD01318,제주시내,치킨,맑음,Y,7.2,35800,3,53.0,v3.2.1,46
ORD01319,구좌읍,한식,맑음,N,6.5,19200,3,9.0,v3.2.1,26
ORD01320,제주시내,카페디저트,흐림,Y,7.6,15900,4,20.0,v3.2.1,35
ORD01321,조천읍,한식,맑음,N,2.4,26900,4,21.0,v3.2.1,15
ORD01322,애월읍,치킨,맑음,Y,1.8,36800,4,9.0,v3.2.1,41
ORD01323,한림읍,분식,흐림,Y,1.9,15600,4,7.0,v3.2.1,26
ORD01324,제주시내,분식,흐림,N,1.3,12900,2,50.0,v3.2.1,234
ORD01325,제주시내,중식,맑음,N,7.6,20500,2,5.0,v3.2.1,38
ORD01326,제주시내,카페디저트,맑음,N,2.2,8900,1,13.0,v3.2.1,8
ORD01327,애월읍,카페디저트,,Y,7.1,9400,2,3.0,v3.2.1,39
ORD01328,구좌읍,치킨,흐림,Y,3.8,22600,1,6.0,v3.2.1,30
ORD01329,제주시내,치킨,비,Y,2.7,36800,3,1.0,v3.2.1,49
ORD01330,조천읍,치킨,맑음,Y,4.6,28400,2,31.0,v3.2.1,39
ORD01331,제주시내,분식,맑음,N,3.7,8500,1,13.0,v3.2.1,16
ORD01332,애월읍,카페디저트,흐림,N,3.6,17400,5,23.0,v3.2.1,17
ORD01333,애월읍,한식,흐림,N,5.3,14000,1,10.0,v3.2.1,30
ORD01334,애월읍,중식,맑음,N,1.7,12800,1,3.0,v3.2.1,19
ORD01335,한림읍,한식,맑음,N,4.3,28200,4,2.0,v3.2.1,24
ORD01336,제주시내,중식,맑음,N,4.2,23000,2,1.0,v3.2.1,25
ORD01337,제주시내,분식,흐림,N,4.0,18500,5,34.0,v3.2.1,24
ORD01338,애월읍,중식,비,Y,8.0,23500,3,12.0,v3.2.1,46
ORD01339,구좌읍,치킨,흐림,Y,2.0,43900,5,11.0,v3.2.1,29
ORD01340,조천읍,한식,맑음,N,2.9,21400,3,37.0,v3.2.1,13
ORD01341,한림읍,분식,맑음,Y,4.9,20800,4,3.0,v3.2.1,35
ORD01342,제주시내,카페디저트,흐림,Y,1.2,12700,3,2.0,v3.2.1,19
ORD01343,조천읍,한식,비,Y,2.7,16400,2,8.0,v3.2.1,34
ORD01344,제주시내,치킨,흐림,Y,6.5,59000,5,13.0,v3.2.1,46
ORD01345,구좌읍,분식,맑음,Y,0.9,11200,2,3.0,v3.2.1,15
ORD01346,애월읍,중식,흐림,N,3.5,28200,3,1.0,v3.2.1,31
ORD01347,구좌읍,한식,맑음,Y,1.4,15800,2,26.0,v3.2.1,15
ORD01348,조천읍,분식,맑음,N,3.3,11200,2,23.0,v3.2.1,8
ORD01349,구좌읍,분식,맑음,N,3.6,23500,5,4.0,v3.2.1,17
ORD01350,애월읍,중식,맑음,N,4.8,45800,5,25.0,v3.2.1,20
ORD01351,한림읍,중식,맑음,N,3.7,28000,4,14.0,v3.2.1,20
ORD01352,제주시내,중식,비,Y,6.6,34900,4,8.0,v3.2.1,48
ORD01353,제주시내,분식,비,Y,2.1,16800,4,35.0,v3.2.1,30
ORD01354,제주시내,치킨,맑음,Y,3.8,41100,4,27.0,v3.2.1,33
ORD01355,제주시내,치킨,흐림,N,5.3,50200,4,29.0,v3.2.1,29
ORD01356,구좌읍,분식,맑음,N,5.2,12200,2,9.0,v3.2.1,18
ORD01357,애월읍,카페디저트,비,Y,5.9,14600,4,21.0,v3.2.1,36
ORD01358,애월읍,카페디저트,맑음,Y,6.6,9800,2,,v3.2.1,25
ORD01359,제주시내,중식,맑음,Y,7.5,35400,5,14.0,v3.2.1,46
ORD01360,한림읍,한식,흐림,N,2.5,16300,2,2.0,v3.2.1,23
ORD01361,애월읍,카페디저트,맑음,Y,6.5,20600,5,17.0,v3.2.1,31
ORD01362,애월읍,중식,맑음,N,2.2,13900,1,6.0,v3.2.1,17
ORD01363,제주시내,치킨,맑음,Y,4.4,28000,2,22.0,v3.2.1,33
ORD01364,한림읍,중식,맑음,Y,4.1,16700,2,4.0,v3.2.1,30
ORD01365,애월읍,분식,맑음,N,2.7,8500,1,33.0,v3.2.1,9
ORD01366,제주시내,한식,맑음,N,2.6,13000,1,6.0,v3.2.1,26
ORD01367,제주시내,중식,흐림,N,5.7,32300,5,14.0,v3.2.1,30
ORD01368,제주시내,한식,비,N,2.2,26400,4,21.0,v3.2.1,24
ORD01369,제주시내,분식,맑음,Y,2.7,14300,3,11.0,v3.2.1,25
ORD01370,제주시내,한식,맑음,Y,5.1,24400,4,11.0,v3.2.1,31
ORD01371,애월읍,카페디저트,맑음,Y,4.6,18600,5,7.0,v3.2.1,24
ORD01372,제주시내,카페디저트,흐림,N,1.8,8800,1,15.0,v3.2.1,15
ORD01373,제주시내,치킨,맑음,Y,3.0,27700,2,4.0,v3.2.1,36
ORD01374,한림읍,치킨,비,N,5.8,28100,2,7.0,v3.2.1,274
ORD01375,제주시내,치킨,흐림,Y,4.4,50600,5,1.0,v3.2.1,47
ORD01376,제주시내,카페디저트,비,N,4.4,9400,2,3.0,v3.2.1,20
ORD01377,애월읍,분식,흐림,Y,1.3,22200,5,7.0,v3.2.1,22
ORD01378,애월읍,치킨,맑음,N,5.2,33700,3,5.0,v3.2.1,40
ORD01379,한림읍,중식,맑음,Y,2.5,22000,2,10.0,v3.2.1,32
ORD01380,제주시내,치킨,맑음,Y,2.5,40300,4,3.0,v3.2.1,34
ORD01381,제주시내,한식,맑음,N,2.7,30400,5,10.0,v3.2.1,10
ORD01382,한림읍,카페디저트,맑음,N,4.3,9900,2,6.0,v3.2.1,24
ORD01383,애월읍,한식,맑음,Y,2.5,25100,3,2.0,v3.2.1,23
ORD01384,제주시내,치킨,맑음,N,3.0,62600,6,20.0,v3.2.1,29
ORD01385,조천읍,분식,맑음,N,3.0,13000,3,16.0,v3.2.1,12
ORD01386,조천읍,한식,흐림,Y,4.6,24500,3,2.0,v3.2.1,29
ORD01387,구좌읍,한식,맑음,N,2.4,36900,5,6.0,v3.2.1,21
ORD01388,애월읍,한식,흐림,N,4.4,13700,1,24.0,v3.2.1,26
ORD01389,애월읍,카페디저트,비,N,4.9,9900,2,21.0,v3.2.1,24
ORD01390,제주시내,한식,흐림,Y,6.0,22600,4,58.0,v3.2.1,37
ORD01391,제주시내,분식,,N,3.1,12000,2,6.0,v3.2.1,18
ORD01392,조천읍,중식,맑음,N,4.0,23500,2,,v3.2.1,22
ORD01393,한림읍,중식,맑음,Y,1.9,29500,4,2.0,v3.2.1,26
ORD01394,구좌읍,치킨,흐림,N,7.7,45100,4,2.0,v3.2.1,43
ORD01395,한림읍,치킨,맑음,Y,4.7,58000,6,41.0,v3.2.1,31
ORD01396,애월읍,중식,비,N,1.3,34000,4,1.0,v3.2.1,25
ORD01397,조천읍,한식,흐림,N,3.1,19700,3,71.0,v3.2.1,15
ORD01398,애월읍,치킨,맑음,Y,4.5,38500,3,10.0,v3.2.1,32
ORD01399,제주시내,카페디저트,흐림,N,0.9,14300,4,23.0,v3.2.1,8
ORD01400,제주시내,중식,맑음,N,7.6,20200,2,6.0,v3.2.1,46
ORD01401,한림읍,카페디저트,비,N,5.5,9500,2,26.0,v3.2.1,19
ORD01402,제주시내,치킨,맑음,N,4.5,36800,3,4.0,v3.2.1,33
ORD01403,조천읍,카페디저트,비,Y,4.5,11800,2,37.0,v3.2.1,29
ORD01404,애월읍,치킨,맑음,Y,4.9,48800,4,2.0,v3.2.1,39
ORD01405,제주시내,카페디저트,흐림,Y,2.6,9800,2,3.0,v3.2.1,20
ORD01406,제주시내,한식,맑음,N,10.0,17100,3,6.0,v3.2.1,44
ORD01407,제주시내,카페디저트,맑음,Y,4.2,8600,2,24.0,v3.2.1,21
ORD01408,제주시내,분식,흐림,Y,1.9,20700,5,1.0,v3.2.1,22
ORD01409,구좌읍,중식,비,N,3.6,36900,5,2.0,v3.2.1,41
ORD01410,제주시내,분식,맑음,N,3.2,10100,2,4.0,v3.2.1,20
ORD01411,조천읍,중식,흐림,Y,3.3,29100,3,2.0,v3.2.1,29
ORD01412,제주시내,분식,비,N,1.6,20500,4,6.0,v3.2.1,23
ORD01413,한림읍,중식,흐림,N,4.1,32400,6,6.0,v3.2.1,32
ORD01414,한림읍,분식,흐림,N,4.4,15400,2,42.0,v3.2.1,16
ORD01415,조천읍,중식,흐림,N,3.3,22100,2,17.0,v3.2.1,18
ORD01416,제주시내,치킨,맑음,N,7.4,37700,4,12.0,v3.2.1,40
ORD01417,애월읍,카페디저트,맑음,N,1.3,6100,1,11.0,v3.2.1,8
ORD01418,애월읍,분식,맑음,Y,2.0,18600,4,10.0,v3.2.1,21
ORD01419,애월읍,카페디저트,맑음,Y,6.9,11800,3,3.0,v3.2.1,31
ORD01420,한림읍,카페디저트,맑음,Y,4.2,11400,2,25.0,v3.2.1,28
ORD01421,제주시내,중식,흐림,N,1.5,14200,1,15.0,v3.2.1,25
ORD01422,제주시내,중식,맑음,Y,3.5,19200,2,13.0,v3.2.1,33
ORD01423,구좌읍,치킨,흐림,Y,3.3,41700,4,17.0,v3.2.1,37
ORD01424,구좌읍,분식,맑음,Y,2.1,22600,5,12.0,v3.2.1,17
ORD01425,구좌읍,한식,흐림,N,3.9,26500,5,14.0,v3.2.1,33
ORD01426,구좌읍,분식,맑음,Y,1.7,16600,4,16.0,v3.2.1,14
ORD01427,제주시내,분식,흐림,N,4.4,22800,5,13.0,v3.2.1,18
ORD01428,애월읍,치킨,흐림,Y,4.7,48400,4,9.0,v3.2.1,44
ORD01429,제주시내,중식,맑음,N,3.5,24800,3,2.0,v3.2.1,16
ORD01430,제주시내,한식,맑음,N,3.2,11100,1,16.0,v3.2.1,21
ORD01431,애월읍,카페디저트,흐림,N,2.9,26100,6,8.0,v3.2.1,13
ORD01432,제주시내,치킨,맑음,Y,5.4,25600,2,5.0,v3.2.1,45
ORD01433,제주시내,치킨,맑음,N,4.3,31200,3,2.0,v3.2.1,37
ORD01434,제주시내,치킨,맑음,N,1.8,41100,4,12.0,v3.2.1,16
ORD01435,애월읍,치킨,맑음,Y,6.4,38600,4,3.0,v3.2.1,50
ORD01436,제주시내,치킨,맑음,N,5.9,40000,3,10.0,v3.2.1,41
ORD01437,구좌읍,한식,맑음,N,6.6,23100,4,16.0,v3.2.1,42
ORD01438,애월읍,중식,맑음,N,1.9,31000,5,10.0,v3.2.1,27
ORD01439,한림읍,한식,비,Y,3.2,38500,6,17.0,v3.2.1,34
ORD01440,구좌읍,카페디저트,비,N,6.6,14300,3,1.0,v3.2.1,38
ORD01441,제주시내,분식,,N,3.5,13900,2,1.0,v3.2.1,20
ORD01442,한림읍,치킨,맑음,Y,6.1,26600,2,27.0,v3.2.1,48
ORD01443,구좌읍,분식,맑음,Y,1.9,12900,4,39.0,v3.2.1,14
ORD01444,한림읍,카페디저트,맑음,N,2.8,7900,1,29.0,v3.2.1,16
ORD01445,제주시내,분식,비,N,1.7,12700,2,9.0,v3.2.1,15
ORD01446,조천읍,한식,맑음,Y,2.3,38100,6,7.0,v3.2.1,32
ORD01447,구좌읍,중식,맑음,N,2.3,34900,4,51.0,v3.2.1,22
ORD01448,구좌읍,한식,비,N,7.1,35300,5,7.0,v3.2.1,45
ORD01449,한림읍,중식,맑음,Y,4.8,27800,3,22.0,v3.2.1,28
ORD01450,한림읍,카페디저트,흐림,N,5.3,24000,6,22.0,v3.2.1,29
ORD01451,제주시내,치킨,비,N,2.5,57900,5,18.0,v3.2.1,26
ORD01452,애월읍,한식,맑음,Y,5.6,14200,1,4.0,v3.2.1,30
ORD01453,제주시내,분식,흐림,Y,2.3,27100,8,8.0,v3.2.1,26
ORD01454,애월읍,치킨,맑음,Y,8.2,59300,6,19.0,v3.2.1,54
ORD01455,제주시내,한식,흐림,N,2.0,17600,2,6.0,v3.2.1,20
ORD01456,조천읍,카페디저트,맑음,N,0.8,19500,4,11.0,v3.2.1,8
ORD01457,구좌읍,한식,맑음,N,1.7,24700,4,10.0,v3.2.1,26
ORD01458,애월읍,분식,흐림,N,1.8,20100,5,2.0,v3.2.1,22
ORD01459,조천읍,치킨,맑음,N,2.4,17800,1,20.0,v3.2.1,28
ORD01460,제주시내,중식,맑음,N,2.1,21700,3,4.0,v3.2.1,26
ORD01461,한림읍,한식,흐림,N,2.1,30000,5,21.0,v3.2.1,16
ORD01462,구좌읍,분식,맑음,N,4.0,20400,4,,v3.2.1,24
ORD01463,제주시내,중식,비,N,1.8,25500,3,10.0,v3.2.1,34
ORD01464,제주시내,치킨,맑음,N,2.2,31900,4,16.0,v3.2.1,12
ORD01465,한림읍,분식,맑음,N,5.1,26100,6,19.0,v3.2.1,24
ORD01466,조천읍,한식,흐림,Y,10.7,16300,2,3.0,v3.2.1,59
ORD01467,조천읍,분식,비,N,5.3,14300,3,14.0,v3.2.1,31
ORD01468,조천읍,치킨,비,Y,3.6,40200,4,13.0,v3.2.1,51
ORD01469,애월읍,카페디저트,맑음,N,5.7,11400,2,43.0,v3.2.1,14
ORD01470,구좌읍,중식,흐림,Y,2.1,22200,2,,v3.2.1,26
ORD01471,조천읍,한식,흐림,N,1.3,17900,2,17.0,v3.2.1,11
ORD01472,구좌읍,한식,흐림,N,2.4,19200,3,7.0,v3.2.1,17
ORD01473,제주시내,치킨,흐림,N,3.7,30900,2,8.0,v3.2.1,33
ORD01474,제주시내,카페디저트,맑음,N,4.0,14100,3,5.0,v3.2.1,18
ORD01475,제주시내,한식,맑음,Y,1.4,34100,7,21.0,v3.2.1,21
ORD01476,제주시내,한식,맑음,N,2.3,25100,4,1.0,v3.2.1,23
ORD01477,한림읍,중식,맑음,Y,3.7,27500,3,15.0,v3.2.1,25
ORD01478,조천읍,중식,맑음,N,12.6,24100,3,3.0,v3.2.1,60
ORD01479,제주시내,한식,맑음,Y,4.5,28900,4,14.0,v3.2.1,23
ORD01480,제주시내,카페디저트,비,Y,5.1,11500,2,17.0,v3.2.1,22
ORD01481,구좌읍,분식,,Y,2.7,13500,2,4.0,v3.2.1,25
ORD01482,구좌읍,한식,맑음,Y,15.0,18000,2,9.0,v3.2.1,63
ORD01483,한림읍,분식,비,Y,4.0,26300,6,57.0,v3.2.1,32
ORD01484,제주시내,치킨,맑음,N,6.5,29400,2,17.0,v3.2.1,34
ORD01485,구좌읍,치킨,비,N,3.5,26500,3,5.0,v3.2.1,37
ORD01486,조천읍,중식,맑음,Y,4.0,13300,1,32.0,v3.2.1,23
ORD01487,한림읍,한식,흐림,N,2.2,17000,2,12.0,v3.2.1,21
ORD01488,구좌읍,분식,맑음,Y,7.4,13900,3,1.0,v3.2.1,33
ORD01489,구좌읍,중식,맑음,N,4.7,21100,2,14.0,v3.2.1,30
ORD01490,한림읍,치킨,비,N,11.7,28500,2,13.0,v3.2.1,62
ORD01491,애월읍,치킨,흐림,N,5.0,27400,2,4.0,v3.2.1,33
ORD01492,제주시내,치킨,흐림,Y,5.5,36900,3,11.0,v3.2.1,49
ORD01493,제주시내,치킨,비,N,1.3,26700,2,22.0,v3.2.1,25
ORD01494,조천읍,카페디저트,맑음,N,2.4,13700,3,21.0,v3.2.1,18
ORD01495,한림읍,치킨,맑음,Y,11.4,49000,6,16.0,v3.2.1,53
ORD01496,제주시내,한식,맑음,Y,2.0,13800,3,18.0,v3.2.1,25
ORD01497,조천읍,중식,흐림,N,9.0,37900,7,4.0,v3.2.1,40
ORD01498,한림읍,치킨,비,Y,2.9,41900,3,21.0,v3.2.1,40
ORD01499,애월읍,치킨,맑음,N,9.6,17400,1,40.0,v3.2.1,43
ORD01500,애월읍,치킨,비,N,2.5,41500,4,25.0,v3.2.1,35
ORD01501,애월읍,치킨,맑음,N,1.2,30300,2,3.0,v3.2.1,15
ORD01502,제주시내,분식,비,N,8.7,6300,1,17.0,v3.2.1,30
ORD01503,구좌읍,치킨,맑음,Y,2.1,43200,4,6.0,v3.2.1,29
ORD01504,제주시내,카페디저트,맑음,N,2.4,19700,4,9.0,v3.2.1,17
ORD01505,한림읍,한식,맑음,Y,5.2,27100,5,1.0,v3.2.1,38
ORD01506,구좌읍,카페디저트,흐림,N,3.3,9400,1,13.0,v3.2.1,22
ORD01507,제주시내,카페디저트,맑음,Y,5.5,10100,2,4.0,v3.2.1,28
ORD01508,제주시내,치킨,맑음,N,4.4,36800,3,10.0,v3.2.1,38
ORD01509,조천읍,중식,비,N,1.6,35000,5,5.0,v3.2.1,31
ORD01510,제주시내,치킨,흐림,Y,6.1,58600,6,34.0,v3.2.1,42
ORD01511,조천읍,분식,흐림,N,4.6,12200,2,4.0,v3.2.1,25
ORD01512,조천읍,카페디저트,비,N,1.5,15700,4,22.0,v3.2.1,19
ORD01513,제주시내,카페디저트,흐림,N,2.9,15100,3,8.0,v3.2.1,19
ORD01514,조천읍,중식,맑음,N,4.2,24500,3,3.0,v3.2.1,28
ORD01515,제주시내,중식,맑음,Y,2.0,22100,3,14.0,v3.2.1,19
ORD01516,한림읍,중식,흐림,N,3.0,19600,2,32.0,v3.2.1,24
ORD01517,구좌읍,한식,맑음,N,4.2,18000,2,35.0,v3.2.1,17
ORD01518,애월읍,중식,맑음,N,2.0,54900,8,12.0,v3.2.1,18
ORD01519,한림읍,중식,비,N,6.0,29600,4,13.0,v3.2.1,42
ORD01520,애월읍,치킨,맑음,Y,1.3,40500,6,7.0,v3.2.1,26
ORD01521,한림읍,한식,맑음,N,4.1,12700,1,33.0,v3.2.1,21
ORD01522,구좌읍,치킨,맑음,N,1.7,34600,3,7.0,v3.2.1,22
ORD01523,구좌읍,중식,맑음,N,1.7,23200,2,,v3.2.1,15
ORD01524,애월읍,분식,맑음,Y,1.6,19100,4,9.0,v3.2.1,13
ORD01525,제주시내,중식,맑음,N,4.3,19400,2,7.0,v3.2.1,21
ORD01526,제주시내,분식,흐림,N,6.9,26000,5,11.0,v3.2.1,31
ORD01527,제주시내,한식,맑음,Y,3.8,28500,5,5.0,v3.2.1,30
ORD01528,조천읍,중식,흐림,Y,2.1,25200,3,2.0,v3.2.1,25
ORD01529,제주시내,분식,맑음,N,4.3,18000,4,4.0,v3.2.1,18
ORD01530,제주시내,카페디저트,흐림,N,4.6,8900,2,15.0,v3.2.1,21
ORD01531,구좌읍,분식,비,N,5.6,17900,4,33.0,v3.2.1,29
ORD01532,한림읍,카페디저트,흐림,Y,2.2,12700,3,4.0,v3.2.1,16
ORD01533,조천읍,치킨,흐림,N,9.4,62100,6,11.0,v3.2.1,49
ORD01534,제주시내,한식,맑음,N,6.0,13600,1,34.0,v3.2.1,14
ORD01535,애월읍,한식,흐림,Y,4.8,24200,3,3.0,v3.2.1,40
ORD01536,제주시내,중식,맑음,N,4.2,23600,3,29.0,v3.2.1,23
ORD01537,애월읍,분식,맑음,Y,4.4,9900,2,22.0,v3.2.1,25
ORD01538,애월읍,한식,맑음,N,5.4,18200,4,12.0,v3.2.1,37
ORD01539,한림읍,카페디저트,맑음,Y,5.3,12500,3,18.0,v3.2.1,26
ORD01540,제주시내,치킨,흐림,Y,4.8,29700,2,13.0,v3.2.1,43
ORD01541,애월읍,한식,맑음,N,5.7,33500,6,5.0,v3.2.1,27
ORD01542,구좌읍,중식,맑음,N,2.5,17500,3,9.0,v3.2.1,18
ORD01543,구좌읍,카페디저트,맑음,N,2.9,15000,3,5.0,v3.2.1,14
ORD01544,애월읍,중식,비,Y,4.5,34800,4,27.0,v3.2.1,45
ORD01545,애월읍,한식,흐림,N,4.2,22800,3,12.0,v3.2.1,30
ORD01546,조천읍,카페디저트,맑음,Y,7.9,7300,1,9.0,v3.2.1,36
ORD01547,조천읍,분식,맑음,Y,9.2,22100,5,10.0,v3.2.1,45
ORD01548,한림읍,분식,흐림,Y,3.2,22300,5,20.0,v3.2.1,20
ORD01549,조천읍,중식,비,N,8.5,52400,7,1.0,v3.2.1,54
ORD01550,제주시내,치킨,비,Y,3.4,45100,4,1.0,v3.2.1,367
ORD01551,구좌읍,분식,맑음,N,5.2,12400,3,27.0,v3.2.1,17
ORD01552,조천읍,중식,흐림,N,3.2,32800,4,34.0,v3.2.1,27
ORD01553,제주시내,중식,,Y,4.5,38900,6,13.0,v3.2.1,30
ORD01554,제주시내,중식,맑음,Y,1.0,19800,3,13.0,v3.2.1,21
ORD01555,제주시내,한식,맑음,N,1.1,19000,3,34.0,v3.2.1,8
ORD01556,조천읍,치킨,맑음,N,0.9,31000,2,3.0,v3.2.1,19
ORD01557,제주시내,치킨,흐림,Y,6.0,29400,3,3.0,v3.2.1,48
ORD01558,제주시내,치킨,,N,1.2,56400,6,1.0,v3.2.1,23
ORD01559,구좌읍,카페디저트,흐림,Y,2.9,12800,3,15.0,v3.2.1,21
ORD01560,조천읍,분식,맑음,Y,1.6,11200,2,19.0,v3.2.1,13
ORD01561,구좌읍,한식,흐림,N,3.8,17100,2,9.0,v3.2.1,28
ORD01562,조천읍,분식,흐림,Y,4.4,14800,3,13.0,v3.2.1,33
ORD01563,구좌읍,한식,맑음,N,7.3,19300,2,12.0,v3.2.1,34
ORD01564,애월읍,카페디저트,비,N,5.2,21000,6,6.0,v3.2.1,37
ORD01565,제주시내,분식,맑음,N,4.1,11300,2,9.0,v3.2.1,22
ORD01566,제주시내,한식,맑음,Y,8.1,23600,3,10.0,v3.2.1,41
ORD01567,제주시내,카페디저트,맑음,Y,2.5,10500,2,9.0,v3.2.1,18
ORD01568,제주시내,분식,비,N,5.3,20500,4,54.0,v3.2.1,33
ORD01569,애월읍,중식,맑음,N,3.9,20200,1,31.0,v3.2.1,15
ORD01570,한림읍,한식,맑음,N,1.9,28800,4,69.0,v3.2.1,8
ORD01571,제주시내,한식,맑음,Y,2.5,20200,4,3.0,v3.2.1,280
ORD01572,애월읍,치킨,맑음,Y,7.5,22800,1,25.0,v3.2.1,41
ORD01573,제주시내,분식,흐림,Y,2.7,22800,6,17.0,v3.2.1,25
ORD01574,조천읍,치킨,맑음,N,2.7,35700,3,8.0,v3.2.1,23
ORD01575,제주시내,한식,흐림,Y,2.8,23400,5,12.0,v3.2.1,31
ORD01576,제주시내,중식,맑음,N,1.8,22000,2,13.0,v3.2.1,14
ORD01577,조천읍,카페디저트,맑음,Y,7.9,13500,3,12.0,v3.2.1,36
ORD01578,제주시내,치킨,비,N,2.7,46500,4,16.0,v3.2.1,35
ORD01579,한림읍,치킨,맑음,Y,4.9,35000,3,4.0,v3.2.1,39
ORD01580,구좌읍,한식,맑음,Y,6.8,20100,3,7.0,v3.2.1,37
ORD01581,애월읍,카페디저트,흐림,N,3.7,28400,7,2.0,v3.2.1,22
ORD01582,애월읍,분식,흐림,N,1.1,8000,2,23.0,v3.2.1,16
ORD01583,제주시내,치킨,맑음,Y,4.7,44000,3,3.0,v3.2.1,37
ORD01584,애월읍,분식,맑음,Y,11.2,16300,3,38.0,v3.2.1,44
ORD01585,한림읍,치킨,맑음,Y,2.6,41000,3,13.0,v3.2.1,33
ORD01586,애월읍,한식,흐림,Y,3.6,39500,5,16.0,v3.2.1,33
ORD01587,제주시내,카페디저트,흐림,N,1.8,10400,2,2.0,v3.2.1,15
ORD01588,애월읍,중식,맑음,N,1.4,14400,1,16.0,v3.2.1,22
ORD01589,구좌읍,한식,흐림,Y,2.9,30700,5,15.0,v3.2.1,34
ORD01590,한림읍,중식,맑음,N,1.9,15500,1,35.0,v3.2.1,13
ORD01591,제주시내,중식,맑음,Y,4.5,28200,3,8.0,v3.2.1,34
ORD01592,제주시내,치킨,비,Y,3.4,31800,2,1.0,v3.2.1,46
ORD01593,조천읍,치킨,비,Y,8.8,65400,7,51.0,v3.2.1,60
ORD01594,구좌읍,치킨,맑음,N,3.1,42000,4,17.0,v3.2.1,23
ORD01595,제주시내,치킨,맑음,N,3.4,50000,5,9.0,v3.2.1,30
ORD01596,한림읍,카페디저트,맑음,Y,4.7,10500,2,17.0,v3.2.1,30
ORD01597,애월읍,카페디저트,흐림,N,7.5,15000,3,12.0,v3.2.1,37
ORD01598,한림읍,치킨,흐림,N,4.3,29200,3,3.0,v3.2.1,31
ORD01599,한림읍,치킨,맑음,Y,2.4,28200,3,35.0,v3.2.1,29
ORD01600,제주시내,카페디저트,비,N,2.5,11300,2,7.0,v3.2.1,18
ORD01601,한림읍,카페디저트,맑음,Y,7.6,25700,8,4.0,v3.2.1,43
ORD01602,제주시내,중식,비,Y,2.2,29700,4,,v3.2.1,36
ORD01603,구좌읍,치킨,흐림,Y,1.6,56900,5,1.0,v3.2.1,34
ORD01604,제주시내,한식,흐림,N,6.9,17200,3,5.0,v3.2.1,38
ORD01605,제주시내,치킨,맑음,Y,5.6,40900,3,13.0,v3.2.1,47
ORD01606,제주시내,한식,맑음,N,2.4,15600,3,4.0,v3.2.1,8
ORD01607,조천읍,카페디저트,흐림,Y,5.9,7800,1,1.0,v3.2.1,23
ORD01608,애월읍,치킨,맑음,Y,2.9,20100,1,1.0,v3.2.1,37
ORD01609,제주시내,한식,흐림,N,3.3,22300,3,6.0,v3.2.1,24
ORD01610,한림읍,카페디저트,흐림,N,3.0,17700,5,11.0,v3.2.1,15
ORD01611,애월읍,한식,흐림,N,6.0,21800,4,26.0,v3.2.1,25
ORD01612,제주시내,중식,맑음,N,3.6,21800,2,1.0,v3.2.1,25
ORD01613,제주시내,치킨,맑음,Y,1.6,27100,2,1.0,v3.2.1,26
ORD01614,애월읍,한식,흐림,N,5.2,27100,4,3.0,v3.2.1,38
ORD01615,애월읍,분식,비,N,1.7,22500,5,7.0,v3.2.1,17
ORD01616,제주시내,분식,맑음,N,4.1,21700,5,16.0,v3.2.1,18
ORD01617,한림읍,분식,비,Y,6.0,8000,1,2.0,v3.2.1,39
ORD01618,애월읍,치킨,맑음,N,1.2,30400,2,14.0,v3.2.1,19
ORD01619,구좌읍,한식,맑음,Y,9.6,25400,3,1.0,v3.2.1,48
ORD01620,애월읍,중식,,N,2.3,19900,2,10.0,v3.2.1,19
ORD01621,애월읍,분식,맑음,N,4.7,13600,2,1.0,v3.2.1,25
ORD01622,애월읍,카페디저트,비,N,5.8,29200,8,17.0,v3.2.1,22
ORD01623,제주시내,분식,흐림,Y,3.9,8500,2,1.0,v3.2.1,34
ORD01624,제주시내,한식,맑음,N,1.2,17100,2,17.0,v3.2.1,16
ORD01625,제주시내,치킨,맑음,N,1.8,41000,3,24.0,v3.2.1,20
ORD01626,조천읍,한식,맑음,N,4.6,17300,2,46.0,v3.2.1,19
ORD01627,조천읍,치킨,비,N,2.4,30700,3,7.0,v3.2.1,33
